iter,cluster_nr,p_clust,diff_clust,size_clust,method,target_col,K,N_k,N,y_dgp,x_dgp,d,binary_y,randomize_y,fit_train,n_iter_hbac,min_cluster_size,val_frac,bonf_correct
98,3,1.631617276869435,0.07912527854364171,87,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
98,4,2.89482265627985,-0.056714104551218836,94,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
98,5,6.621975380879155,-0.023038374869673417,99,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
98,6,9.907948372431912,0.0006057335433209965,101,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
98,7,8.153514571017045,-0.011545074920167042,115,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
98,8,7.1101154703641285,0.0200639720849084,95,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
98,9,0.7601772427812883,-0.0864322205061186,114,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
99,0,8.443491293092395,-0.010216346153846145,104,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
99,1,4.21403022667969,-0.04231625835189312,102,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
99,2,9.391065408333342,-0.00428628389154706,88,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
99,3,5.955852199333751,-0.029548229548229554,90,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
99,4,7.697611143209608,-0.015304521003128069,103,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
99,5,4.130410410024492,0.04191465113334181,106,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
99,6,5.7613159271854,0.029317503496734454,101,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
99,7,9.941182027310164,-0.00040307761615154813,93,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
99,8,8.854953100440124,-0.007276117512337921,111,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
99,9,5.1325330981792945,0.034106292851216136,102,randomclusters,y_pred,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
0,0,1.6231855057895148,0.07330014411109659,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
0,1,5.54284343719992,-0.03146896265653204,99,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
0,2,2.318286589585859,0.06333333333333335,100,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
0,3,9.353000118179223,-0.004517704517704557,90,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
0,4,6.244905551289364,-0.026177655097515684,98,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
0,5,2.5796348410631262,0.06318528842240284,89,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
0,6,0.7153926926010594,-0.0881471232560821,118,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
0,7,4.955874459934696,0.03735581083804579,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
0,8,6.444296883866759,-0.023827613861804042,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
0,9,4.391884685890371,-0.04006384676775737,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
1,0,3.069969827165307,0.05662544276405662,91,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
1,1,3.5615251302585857,0.048561072535918626,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
1,2,0.19726989818728835,-0.11317284703468167,117,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
1,3,4.954984156644962,0.03919733832397582,84,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
1,4,1.7053006558496588,-0.07430854405993997,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
1,5,4.696055138152265,0.03739816808070573,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
1,6,5.531064812159303,-0.03222018693344608,94,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
1,7,9.449265255931838,-0.0038201622360038434,91,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
1,8,6.147676047783193,-0.025917014900173063,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
1,9,1.2648771089478636,0.07590887814011549,116,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
2,0,5.584114700869341,-0.035864698319812094,73,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
2,1,1.4199668486993526,0.07623626373626374,104,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
2,2,9.354533694047394,-0.004203245544027623,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
2,3,8.979830989798522,0.007030147834643341,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
2,4,0.6556257972975097,0.09305413687436159,110,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
2,5,3.481116152255362,0.04821508932402585,107,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
2,6,6.6480326404160826,0.022578983516483575,104,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
2,7,8.520803684467552,-0.009803921568627472,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
2,8,0.01937480742385203,-0.15716938921953488,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
2,9,2.9453021466747686,-0.05650811209439527,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
3,0,6.12264286174973,0.028010493357027988,91,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
3,1,6.04711238850679,0.02889774170870385,89,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
3,2,7.926072013134135,-0.014348785871964642,94,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
3,3,5.567060127652801,-0.03025609360446252,107,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
3,4,4.899367614766793,-0.03631162932879167,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
3,5,0.6208366729600231,0.09871487397619805,98,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
3,6,8.50291781726474,-0.009556237902694664,111,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
3,7,0.29046281359389503,-0.11622697859631659,98,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
3,8,0.7872311813978161,0.08922936389304104,108,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
3,9,4.899367614766793,-0.03631162932879167,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
4,0,9.60740564835639,-0.0025538707102952807,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
4,1,8.399383797830954,-0.011233211233211193,90,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
4,2,8.761745601468434,0.008087257249268454,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
4,3,5.715697060400593,0.02936951316839581,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
4,4,8.912560016543186,-0.006945863125638385,110,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
4,5,6.46440508413804,0.02479719764011795,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
4,6,1.347467881313823,-0.07704176642724125,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
4,7,5.717563041611368,0.031013265995660955,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
4,8,0.8948409093465116,0.09668916747026673,85,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
4,9,1.6669451519215612,-0.07099742518255875,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
5,0,2.2286258938850363,-0.06268203115107002,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
5,1,6.013921658273079,0.025844295379969184,117,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
5,2,5.710721809783039,-0.03131082339003127,91,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
5,3,0.616850784295364,0.09701236263736257,104,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
5,4,7.5068016233634385,0.016493748337323755,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
5,5,9.052564520318244,0.006075021365541278,109,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
5,6,2.9235905714158497,0.05633739083216438,98,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
5,7,3.474218302607243,-0.04944988380929305,101,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
5,8,3.3710600571266127,-0.055528986662415625,82,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
5,9,7.163116902961617,-0.020520955294532406,87,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
6,0,7.630368772019675,-0.01682309845952712,89,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
6,1,4.9761872911730975,-0.03432073544433095,110,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
6,2,9.503290379511157,-0.0031370656370656724,112,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
6,3,6.980815673956597,0.020869724058407868,97,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
6,4,2.2017229313316147,-0.0656342182890855,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
6,5,4.782571069617669,-0.03646954539698616,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
6,6,7.580633287436046,0.016054258241758212,104,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
6,7,6.331884423975669,-0.02582145972666472,95,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
6,8,1.4659233978698907,0.07886013375981393,95,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
6,9,1.7918605545111106,0.07264011799410025,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
7,0,7.0402711128344375,0.019305413687436157,110,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
7,1,5.577681391936857,0.03001993024414551,108,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
7,2,9.371298509944104,0.004025988735468777,109,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
7,3,0.22161248433210246,0.11897899471592643,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
7,4,9.836704323138378,-0.0011061946902655162,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
7,5,0.2971133317350203,-0.11633480825958703,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
7,6,8.358497736825816,0.011904761904761862,84,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
7,7,1.5165481717038853,-0.07262512768130752,110,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
7,8,2.3609614880360343,0.0653900554890654,91,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
7,9,2.7181571891294096,-0.05981400591799357,94,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
8,0,6.784377742230977,0.02273831964054962,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
8,1,6.513420240062863,-0.024682576377280663,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
8,2,6.351376133756654,-0.024639423076923073,104,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
8,3,8.9471141978153,-0.007278299176402991,92,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
8,4,0.38008952519983885,-0.1178064721823689,82,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
8,5,8.353354813414795,0.011282349520209345,95,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
8,6,3.338746953659677,-0.04937677261357809,107,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
8,7,0.08355847341359823,0.1381283025459627,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
8,8,4.789440614522724,0.034281688312892244,123,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
8,9,8.929179323563126,-0.0068575664905939915,109,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
9,0,4.384462739008717,0.04187263739459146,95,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
9,1,5.941435203930818,-0.027666932694865642,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
9,2,3.459080852119051,-0.04894918861399311,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
9,3,7.6874472698177465,-0.01612310464606226,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
9,4,3.8110941422340785,0.04448151237142062,109,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
9,5,4.384462739008717,0.04187263739459146,95,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
9,6,2.117904087470467,0.06225618820524592,113,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
9,7,6.846757467130246,0.02314368370298936,85,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
9,8,7.732544411475257,-0.01595763972001596,91,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
9,9,0.5046804530561394,-0.09967153698040548,109,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
10,0,0.3964425004876312,0.11566853815762113,84,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
10,1,1.6156844814136768,0.07409837549210374,98,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
10,2,4.738089760717696,-0.039503926450871474,92,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
10,3,3.8085222133601504,0.044635442617505405,108,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
10,4,0.486425368127845,-0.10183191929424673,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
10,5,1.28279776516059,0.08077313879279835,97,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
10,6,6.598658798688022,0.02212033462033458,112,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
10,7,0.20635193703371313,-0.12303949595847485,99,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
10,8,9.25438207623382,0.004912878291628453,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
10,9,2.496258383432827,-0.06059216559675096,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
11,0,1.1085770331222597,0.08554572271386435,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
11,1,0.6127278077735986,0.09795262062357513,101,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
11,2,0.2061353536560921,-0.1263167975483624,92,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
11,3,0.07032701558070395,0.12950479037975166,121,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
11,4,2.7678239173416146,-0.05897063099738292,95,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
11,5,4.922428561075421,-0.04011338142640286,81,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
11,6,3.609881319321202,0.04790602209703487,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
11,7,0.47854262587831875,-0.10168418386729139,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
11,8,9.478506931786628,0.0032979407979407682,112,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
11,9,1.5655068600414586,-0.07707482034662527,94,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
12,0,0.7177866010801006,-0.10018623811344485,89,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
12,1,1.8959128910180036,0.06862745098039214,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
12,2,3.485270858080205,-0.04583333333333328,120,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
12,3,0.9269156755929565,-0.09316239316239311,90,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
12,4,0.9056280099490011,0.09113114277406215,95,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
12,5,0.6670996566589491,0.10002873012832791,92,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
12,6,3.888703280352046,0.04405414382992856,108,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
12,7,2.4037760054847626,-0.060592630112700996,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
12,8,4.358998812718397,-0.04169871939906783,98,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
12,9,4.88671424706056,0.036666666666666736,100,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
13,0,9.382881685485302,-0.004035027472527486,104,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
13,1,2.2307792822004546,-0.06818181818181818,88,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
13,2,9.128792934363542,0.006507592190889366,78,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
13,3,1.7991345077270142,0.0680286006128703,110,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
13,4,1.2965441604635128,0.07505070993914803,116,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
13,5,9.823650552258389,0.0011674137380367489,101,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
13,6,6.538643989740953,0.02508664389052656,89,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
13,7,0.42934005619289833,-0.09888927322341368,118,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
13,8,5.190656038017634,0.033747875875355826,103,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
13,9,3.9282074241005436,-0.04673329302557172,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
14,0,9.208803937066259,-0.005316982668899017,98,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
14,1,2.522595732299973,-0.05966689560439553,104,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
14,2,5.623357745409532,0.02949989188521296,109,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
14,3,3.998291278913703,-0.04617609749736218,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
14,4,6.030325190709251,-0.0281157817109145,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
14,5,6.219284764509885,0.025431598497319685,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
14,6,4.574118514830249,0.04276648579049025,83,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
14,7,0.14252818088417682,0.13165226256950124,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
14,8,2.142745462342612,-0.0638925809253697,107,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
14,9,8.156246378630296,-0.011805956687846453,111,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
15,0,2.509258678488042,-0.06122448979591838,98,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
15,1,4.428711705852951,0.04184866845145835,94,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
15,2,3.0593157064538508,-0.05389927201841427,101,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
15,3,9.04554045383764,0.006607929515418498,92,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
15,4,1.3720545424519512,0.0782607737970682,101,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
15,5,0.7992978366138306,0.09552939502791907,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
15,6,4.701177127379222,-0.03859903163039052,98,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
15,7,7.053609871175603,-0.019445113080972465,107,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
15,8,7.378703047977493,0.017599021791344538,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
15,9,2.9140888151430073,-0.05263157894736842,114,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
16,0,3.0727084924313046,0.0524607608406491,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
16,1,2.6431388446540476,-0.06101169508242915,94,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
16,2,0.39953057750159304,-0.10411536395788362,111,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
16,3,0.802950468232813,0.09784635165541622,85,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
16,4,4.724895801727833,0.03717376373626369,104,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
16,5,8.159587373344468,-0.012942612942612897,90,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
16,6,0.9856258576143563,-0.08587390263367917,105,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
16,7,6.6875622120579825,0.023687423687423714,90,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
16,8,4.405818354405121,0.039065476374344876,109,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
16,9,5.581380410304993,0.029952590763047904,107,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
17,0,5.317091632507383,-0.03335239184295785,99,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
17,1,9.56223178094605,-0.0030525030525030417,90,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
17,2,2.963616570451584,-0.0562272379582377,97,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
17,3,5.776973285182718,0.0299594395280236,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
17,4,7.361714869071955,-0.017411675319741637,106,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
17,5,8.19108011809689,0.01227295041728027,97,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
17,6,4.400602954521828,0.04148230088495575,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
17,7,7.653021349297168,-0.016132005899705093,96,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
17,8,6.598658798688022,0.02212033462033458,112,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
17,9,7.291601961802684,0.01748092299273407,111,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
18,0,7.804853836944961,0.014820793955089173,99,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
18,1,4.331472818156942,0.041006157474125504,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
18,2,4.9515178038145935,0.03817783094098881,88,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
18,3,5.841183714025116,0.030198624258030216,91,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
18,4,4.380061791920863,-0.040991640877102165,101,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
18,5,6.33699900208083,0.025088382030639123,101,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
18,6,4.436200158089663,-0.04203862431980654,93,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
18,7,1.3352980069011426,-0.07821085164835168,104,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
18,8,9.070934336074762,0.0059244126659856455,110,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
18,9,8.319980338491561,0.010721632768876832,111,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
19,0,5.620400340561561,0.03223443223443223,90,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
19,1,7.010553564210764,-0.018847947805683052,119,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
19,2,9.295506024144927,-0.004494382022471877,110,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
19,3,6.5783793437432045,0.023587708382381,99,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
19,4,2.5794063698042713,0.0577977080219233,108,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
19,5,1.2553963594929902,-0.08621319132328692,87,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
19,6,4.1827406490786965,-0.04234178653764975,103,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
19,7,5.180070502224768,0.03409729182039456,101,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
19,8,1.382499762316466,0.0828349282296651,88,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
19,9,1.3908400623202586,-0.0800232625763303,95,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
20,0,0.50868354117097,-0.10207669737758446,97,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
20,1,8.151402140070328,0.013256322833443579,86,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
20,2,0.010337764042972403,0.17243111052884402,102,randomclusters,err,10,200,1000,constant,constant,10,True,False,True,10,5,0.5,True
